player_id,pass_ec_mean,pass_ec_std,xthreat_ec_mean,xthreat_ec_std,difference_ec_mean,difference_ec_std,player_team,player_minute,player_position,player_name
213669,0.2312512688508576,0.0604817410461753,0.2492394669365637,0.078581944899778,0.0179881980857061,0.1178383385944177,Valencia CF,487,midfielder,Selim Amallah
450782,0.3328766707527598,0.0674834061194143,0.0987560979491907,0.1798249009378371,-0.2341205728035691,0.1646565633881427,Granada CF,937,midfielder,Gonzalo Villar
161030,0.3383641612721722,0.0599673836107803,0.0817137516487823,0.1697876847645615,-0.2566504096233898,0.1960332180927676,Granada CF,1430,midfielder,Gerard Gumbau
224919,0.4129683557794124,0.0955224869905856,0.014771153906095,0.04039302458983,-0.3981972018733173,0.0894436457564448,Real Sociedad,1407,defender,Robin Le Normand
200957,0.3163842259613632,0.0980338647109514,0.0669977481958171,0.1277764736921622,-0.2493864777655461,0.1876502556263342,Real Sociedad,445,defender,Aritz Elustondo
107594,0.3000782441304046,0.0623586163338466,0.0355659783400483,0.0501954421484667,-0.2645122657903563,0.0877664215852231,Mallorca,638,midfielder,Omar Mascarell
195923,0.2849574538172166,0.0951955152072149,0.1895511325532877,0.235426945389975,-0.0954063212639289,0.2525106233550349,Mallorca,1198,defender,Giovanni González
124097,0.1799995972457257,0.109201398045783,0.025622157333105,0.0397079079114409,-0.1543774399126206,0.0839179136713811,Real Betis,855,goalkeeper,Rui Silva
72154,0.326049004300018,0.0838937326973086,0.0147357010978394,0.0268866098147391,-0.3113133032021785,0.0831718218753865,Sevilla,1378,defender,Nemanja Gudelj
17861,0.3346202456148194,0.0920930655419828,0.1477583612917339,0.2246228962313483,-0.1868618843230855,0.2543111794393928,Sevilla,898,defender,Sergio Ramos
538283,0.3626861062103235,0.041598478225706,0.0807310700909711,0.0458175054207143,-0.2819550361193524,0.0576696686261565,Celta de Vigo,305,midfielder,Hugo Sotelo
98745,0.2815971204714046,0.0878527432357584,0.2029832884988223,0.1650028648793726,-0.0786138319725823,0.1536110863076854,Real Betis,939,defender,Héctor Bellerín
92187,0.2158137209628225,0.0473604551443607,0.5009458096051338,0.2514843646717249,0.2851320886423112,0.2400445851283695,Mallorca,672,striker,Abdón Prats
156301,0.21440800147379,0.0399451287923986,0.5833423451502927,0.2058349247136601,0.3689343436765028,0.1906068709427903,Granada CF,603,midfielder,Antonio Puertas
111232,0.2605850171981888,0.0625826374508804,0.1305906815011974,0.1535766897475317,-0.1299943356969914,0.1472110150593036,Osasuna,1025,midfielder,Lucas Torró
441303,0.2885129216795422,0.0704359740007962,0.3337449789211119,0.1996295705804014,0.0452320572415696,0.2148218473590156,Real Betis,647,defender,Aitor Ruibal
104407,0.2152674033471197,0.10002111524088,0.0117461625468175,0.0172102810772077,-0.2035212408003021,0.0941594940007941,Mallorca,1710,goalkeeper,Predrag Rajkovic
434078,0.3016748139967272,0.055708815379149,0.2459045832477197,0.1624474006127036,-0.0557702307490075,0.1546389359107,Rayo Vallecano,1476,midfielder,Isi Palazón
126119,0.318531676494353,0.0630658253119412,0.1378784608571033,0.1492446818245876,-0.1806532156372497,0.1733969097921665,Alavés,980,defender,Rubén Duarte
89335,0.2427808558302263,0.0376705439752961,0.3951121444943644,0.1845261773282543,0.1523312886641379,0.1887328295901136,Atlético de Madrid,808,midfielder,Saúl Ñíguez
465677,0.3719808555169688,0.0933324571623501,0.041916199971206,0.1553920178677357,-0.3300646555457628,0.1925119505381755,Las Palmas,1490,defender,Mika Mármol
59846,0.4149965926100856,0.0452747017479163,0.0662888003236789,0.0615402746301936,-0.3487077922864067,0.0668206595006733,Athletic Club,585,midfielder,Ander Herrera
80906,0.2925340903565265,0.1411017467371994,0.2967154156362503,0.2382734310780221,0.0041813252797238,0.2238187084569517,Mallorca,1433,midfielder,Dani Rodríguez
40836,0.1418665979484154,0.0643584130457985,0.0059993120916834,0.0078823299730143,-0.1358672858567319,0.0616210314072782,Celta de Vigo,872,goalkeeper,Vicente Guaita
433161,0.2993929854072242,0.0755214428793273,0.0408657040798201,0.0396810345342935,-0.258527281327404,0.0619738390839238,Rayo Vallecano,1404,midfielder,Óscar Valentín
242830,0.3386843097408089,0.10113454345267,0.1446188583692736,0.2307584680057084,-0.1940654513715353,0.2646809464483032,Celta de Vigo,1709,defender,Unai Núñez
