codigo	tipo	equipo	player	x	y	min	sec	period	partido	nombre_equipo	nombre_jugador	outcome	fase	tipo	end_x	end_y	extra
1	pase	184	40721	62.4	89.3	55	52	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	47.9	94.2	0
1	pase	184	178424	47.5	89	55	55	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	45.9	78.4	0
1	pase	184	441175	44.1	68.5	55	57	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	36	31.9	0
1	pase_fallado	184	89399	57.9	27.2	56	3	2	2372222	Rayo Vallecano	Aridane Hernández	0	0	0	62.4	70.1	0
49	recuperacion_balon	1564	433952	40.2	25.8	56	4	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
61	toco_balon	1564	433952	43.8	38.6	56	5	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
1	pase_fallado	184	433161	47.4	56.9	56	7	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	86.5	-1.1	0
5	balon_fuera	184	433161	82	0	56	12	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	347	0	0	0
5	balon_fuera	1564	433952	18	100	56	12	2	2372222	Almería	Largie Ramazani	1	0	347	0	0	0
1	pase	1564	220871	24.6	100	56	36	2	2372222	Almería	Sergio Akieme	1	0	0	32.4	87.8	0
1	pase	1564	493344	32.4	87.8	56	36	2	2372222	Almería	Sergio Arribas	1	0	0	27.8	96	0
1	pase	1564	220871	27.8	96	56	37	2	2372222	Almería	Sergio Akieme	1	0	0	22	28.3	0
1	pase	1564	234548	22	28.3	56	41	2	2372222	Almería	Álex Pozo	1	0	0	9.8	41.3	0
52	portero_agarrra_pelota	1564	76611	9.8	41.3	56	42	2	2372222	Almería	Diego Mariño	0	0	0	0	0	0
1	pase	1564	76611	13.1	50.1	56	47	2	2372222	Almería	Diego Mariño	1	0	0	24.1	32.1	0
1	pase	1564	469402	27.3	30	56	53	2	2372222	Almería	Edgar González	1	0	0	33.3	36.4	0
1	pase	1564	233681	33.4	36.4	56	54	2	2372222	Almería	Lucas Robertone	1	0	0	48.3	44.6	0
1	pase	1564	493344	48.3	44.6	56	55	2	2372222	Almería	Sergio Arribas	1	0	0	34.7	70.3	0
1	pase	1564	210977	47	74.1	56	59	2	2372222	Almería	Srdjan Babic	1	0	0	63.5	95.4	0
1	pase_fallado	1564	220871	87.5	97.1	57	5	2	2372222	Almería	Sergio Akieme	0	0	0	86.8	45.4	0
12	despeje	184	178424	10.4	55.8	57	7	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	25.5	35	0
50	me_roban_balon	1564	493344	74.9	61	57	8	2	2372222	Almería	Sergio Arribas	0	0	0	0	0	0
7	entrada	184	40721	25.1	39	57	9	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
49	recuperacion_balon	184	441175	24.9	32.4	57	11	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	0	0	0
1	pase	184	441175	25.2	30.8	57	11	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	37.7	14.9	0
50	me_roban_balon	184	449300	36.8	15.8	57	13	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
7	entrada	1564	210977	63.2	84.2	57	14	2	2372222	Almería	Srdjan Babic	1	0	0	0	0	0
49	recuperacion_balon	1564	233681	61.4	81.7	57	15	2	2372222	Almería	Lucas Robertone	1	0	0	0	0	0
1	pase	1564	233681	61.4	81.7	57	15	2	2372222	Almería	Lucas Robertone	1	0	0	52	58.5	0
1	pase	1564	469402	55.5	48.2	57	19	2	2372222	Almería	Edgar González	1	0	0	68.5	52.7	0
1	pase	1564	132161	66	56.3	57	21	2	2372222	Almería	Adri Embarba	1	0	0	60.9	67.3	0
1	pase	1564	233681	62.6	64	57	25	2	2372222	Almería	Lucas Robertone	1	0	0	79.1	5.2	0
1	pase	1564	234548	75.3	16.7	57	30	2	2372222	Almería	Álex Pozo	1	0	0	70.5	25.2	0
1	pase	1564	463170	70.4	25.2	57	32	2	2372222	Almería	Iddrisu Baba	1	0	0	75.6	30.3	0
45	regate_recibido	184	433161	24.8	68.8	57	33	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	0	0	0
3	regate_conseguido	1564	433952	75.2	31.2	57	33	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
15	disparo_parado	1564	433952	76	31.6	57	34	2	2372222	Almería	Largie Ramazani	1	22	0	0	0	0
10	parada	184	94878	2.6	51.7	57	35	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	0	0	0
52	portero_agarrra_pelota	184	94878	3.8	48.4	57	36	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	0	0	0
1	pase	184	94878	8.6	54.7	57	59	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	68.3	58.5	0
3	regate_fallado	184	449300	71.5	63.2	58	0	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
7	entrada	1564	469402	28.5	36.8	58	1	2	2372222	Almería	Edgar González	1	0	0	0	0	0
44	duelo_aereo	1564	234548	28.9	20.6	58	3	2	2372222	Almería	Álex Pozo	1	0	0	0	0	0
44	duelo_aereo	184	178424	71.1	79.4	58	3	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	0	0	0
1	pase_fallado	1564	234548	28.3	22.7	58	3	2	2372222	Almería	Álex Pozo	0	0	0	34.8	-1.6	0
56	perdida_golpeo_rival	184	40721	71.3	96	58	6	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
5	balon_fuera	184	40721	69.1	100	58	7	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	347	0	0	0
5	balon_fuera	1564	234548	30.9	0	58	7	2	2372222	Almería	Álex Pozo	0	0	347	0	0	0
1	pase	184	178424	68.4	100	58	24	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	64.2	92.2	0
1	pase_fallado	184	40721	64.1	91.5	58	25	2	2372222	Rayo Vallecano	Óscar Trejo	0	0	0	60	96.9	0
8	pase_cortado	1564	433952	40.7	5.9	58	26	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
49	recuperacion_balon	1564	432838	52.9	11.3	58	27	2	2372222	Almería	Luis Suárez	1	0	0	0	0	0
1	pase	1564	432838	52.9	11.3	58	27	2	2372222	Almería	Luis Suárez	1	0	0	67.3	3.1	0
1	pase	1564	493344	72.1	8.8	58	33	2	2372222	Almería	Sergio Arribas	1	0	0	88.6	15.2	0
15	disparo_parado	1564	433952	94.6	28.7	58	37	2	2372222	Almería	Largie Ramazani	1	22	0	0	0	0
10	parada	184	94878	0.5	54.5	58	38	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	0	0	0
6	corner	184	94878	4.8	61.8	58	39	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	0	0	0
6	corner	1564	433952	95.2	38.2	58	39	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
1	pase_fallado	1564	132161	99.5	0.5	59	3	2	2372222	Almería	Adri Embarba	0	0	0	91.5	41.5	0
44	duelo_aereo	184	434078	7.4	56.4	59	4	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
44	duelo_aereo	1564	233681	92.6	43.6	59	4	2	2372222	Almería	Lucas Robertone	0	0	0	0	0	0
12	despeje	184	434078	6.2	54.3	59	4	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	34.4	90.8	0
1	pase	1564	433952	67.1	12.9	59	10	2	2372222	Almería	Largie Ramazani	1	0	0	73.3	21.6	0
15	disparo_parado	1564	493344	74.4	24	59	13	2	2372222	Almería	Sergio Arribas	1	22	0	0	0	0
10	parada	184	449300	20.1	69.9	59	14	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	0	0	0
12	despeje	184	77359	7.4	53.4	59	17	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	16	66.8	0
45	regate_recibido	184	433161	20.5	71.6	59	20	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	0	0	0
3	regate_conseguido	1564	493344	79.5	28.4	59	20	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase	1564	493344	80.9	28.8	59	21	2	2372222	Almería	Sergio Arribas	1	0	0	81	20.3	0
45	regate_recibido	184	449300	14.8	86.8	59	23	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
3	regate_conseguido	1564	132161	85.2	13.2	59	23	2	2372222	Almería	Adri Embarba	1	0	0	0	0	0
1	pase_fallado	1564	132161	89.7	18.6	59	25	2	2372222	Almería	Adri Embarba	0	0	0	95.9	48.8	0
11	sin_identificar	184	94878	5.8	50.2	59	26	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	0	0	0
1	pase_fallado	184	94878	10.1	51.1	59	53	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	36.2	33.5	0
4	falta_recibida	1564	132161	65.4	67.8	59	55	2	2372222	Almería	Adri Embarba	1	0	152	0	0	265
4	falta_cometida	184	433161	34.6	32.2	59	55	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	152	0	0	265
1	pase	1564	132161	66.4	71.1	60	20	2	2372222	Almería	Adri Embarba	1	0	0	83.6	90.2	0
1	pase_fallado	1564	220871	93.4	88.7	60	27	2	2372222	Almería	Sergio Akieme	0	0	0	93.4	86.6	0
12	despeje	184	434078	7.2	13.4	60	27	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
6	corner	184	434078	6.9	13.4	60	28	2	2372222	Rayo Vallecano	Isi Palazón	0	0	0	0	0	0
6	corner	1564	220871	93.1	86.6	60	28	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
1	pase_fallado	1564	132161	99.5	99.5	60	52	2	2372222	Almería	Adri Embarba	0	0	0	96.7	57	0
12	despeje	184	449300	7	45.7	60	53	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	10.9	64.3	0
44	duelo_aereo	184	89399	7.5	60.4	60	55	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	0	0	0
44	duelo_aereo	1564	463170	92.5	39.6	60	55	2	2372222	Almería	Iddrisu Baba	0	0	0	0	0	0
12	despeje	184	89399	11.1	64.1	60	55	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	16.2	85.9	0
3	regate_fallado	1564	493344	88.2	21.5	60	57	2	2372222	Almería	Sergio Arribas	0	0	0	0	0	0
7	entrada	184	40721	11.8	78.5	60	58	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
6	corner	184	40721	7.2	84.7	60	59	2	2372222	Rayo Vallecano	Óscar Trejo	0	0	0	0	0	0
6	corner	1564	493344	92.8	15.3	60	59	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
1	pase_fallado	1564	493344	99.5	0.5	61	15	2	2372222	Almería	Sergio Arribas	0	0	0	95.7	48.4	0
44	duelo_aereo	184	441175	5	49.9	61	16	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	0	0	0
44	duelo_aereo	1564	469402	95	50.1	61	16	2	2372222	Almería	Edgar González	0	0	0	0	0	0
12	despeje	184	441175	6.5	47.2	61	17	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	18.2	46	0
13	ocasion_fuera	1564	132161	80.5	53.7	61	18	2	2372222	Almería	Adri Embarba	1	25	0	0	0	0
5	balon_fuera	184	441175	0	56.4	61	20	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	346	0	0	0
5	balon_fuera	1564	132161	100	43.6	61	20	2	2372222	Almería	Adri Embarba	0	0	346	0	0	0
18	cambio_jugador_fuera	184	40721	3.6	51.6	62	20	2	2372222	Rayo Vallecano	Óscar Trejo	1	0	0	0	0	0
19	cambio_jugador_dentro	184	94756	3.6	51.6	62	20	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	0	0	0
1	pase_fallado	184	94878	4.2	53.1	62	42	2	2372222	Rayo Vallecano	Stole Dimitrievski	0	0	0	62.6	43.1	0
1	pase	1564	463170	38.8	54.8	62	44	2	2372222	Almería	Iddrisu Baba	1	0	0	63.6	59	0
1	pase_fallado	1564	432838	63.6	59	62	46	2	2372222	Almería	Luis Suárez	0	0	0	53.9	46	0
8	pase_cortado	184	434078	46.4	60.5	62	48	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	0	0	0
61	toco_balon	1564	433952	54	44.2	62	48	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
49	recuperacion_balon	1564	463170	47.7	42.2	62	49	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
1	pase	1564	463170	46.8	44.9	62	53	2	2372222	Almería	Iddrisu Baba	1	0	0	63.2	73.2	0
1	pase	1564	132161	63.3	73.3	62	54	2	2372222	Almería	Adri Embarba	1	0	0	66.4	93.8	0
1	pase	1564	220871	66.4	93.8	62	58	2	2372222	Almería	Sergio Akieme	1	0	0	67.9	84.5	0
61	toco_balon	1564	132161	67.9	84.5	62	59	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
49	recuperacion_balon	184	441175	37.8	8.7	63	0	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	0	0	0
1	pase_fallado	184	441175	41.8	16.7	63	3	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	42.5	23.5	0
74	bloqueo_pase	1564	463170	59.1	72.4	63	3	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
1	pase	184	441175	41.2	22.1	63	6	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	17.8	16.7	0
1	pase	184	97624	18.1	16.7	63	10	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	8.4	51.8	0
1	pase	184	94878	8.4	52.2	63	13	2	2372222	Rayo Vallecano	Stole Dimitrievski	1	0	0	20.7	93.1	0
1	pase	184	77359	21	94.8	63	15	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	25.2	98	0
1	pase	184	178424	25.8	96.2	63	17	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	30.1	81.5	0
1	pase	184	433161	31.6	89.3	63	19	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	36.7	94.9	0
1	pase	184	178424	36.9	95.1	63	20	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	36.4	88.8	0
1	pase	184	434078	34.4	67	63	29	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	32.6	13.6	0
1	pase	184	97624	33.4	9.4	63	32	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	59.5	5.8	0
50	me_roban_balon	184	94756	70.2	35.8	63	37	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
7	entrada	1564	220871	29.8	64.2	63	38	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
49	recuperacion_balon	1564	463170	32.8	49.1	63	40	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
1	pase	1564	463170	31.8	43	63	42	2	2372222	Almería	Iddrisu Baba	1	0	0	5.9	29.4	0
1	pase	1564	76611	6.9	29.4	63	46	2	2372222	Almería	Diego Mariño	1	0	0	14.5	63.6	0
1	pase	1564	210977	23.8	66.4	63	52	2	2372222	Almería	Srdjan Babic	1	0	0	24.7	29.1	0
1	pase	1564	469402	24.9	31.8	63	55	2	2372222	Almería	Edgar González	1	0	0	8.3	52.7	0
1	pase	1564	76611	9.6	52.5	64	0	2	2372222	Almería	Diego Mariño	1	0	0	13.9	34	0
1	pase	1564	469402	15.3	33	64	2	2	2372222	Almería	Edgar González	1	0	0	33.5	29.5	0
83	sin_identificar	184	433161	62.6	80.8	64	5	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	0	0	0	0
3	regate_fallado	1564	433952	35.3	23.6	64	6	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
4	falta_recibida	1564	433952	37.4	23.4	64	8	2	2372222	Almería	Largie Ramazani	1	0	152	0	0	0
4	falta_cometida	184	433161	62.6	76.6	64	8	2	2372222	Rayo Vallecano	Óscar Valentín	0	0	152	0	0	0
17	tarjeta	1564	433952	37.1	26.7	64	11	2	2372222	Almería	Largie Ramazani	1	0	0	0	0	0
17	tarjeta	184	433161	62.2	79.9	64	52	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	0	0	0
18	cambio_jugador_fuera	1564	234548	37.1	26.7	65	11	2	2372222	Almería	Álex Pozo	1	0	0	0	0	0
19	cambio_jugador_dentro	1564	562720	37.1	26.7	65	11	2	2372222	Almería	Marc Pubill	1	0	0	0	0	0
1	pase	1564	493344	45.6	20.4	65	20	2	2372222	Almería	Sergio Arribas	1	0	0	39	15.1	0
1	pase	1564	233681	33.3	11.6	65	22	2	2372222	Almería	Lucas Robertone	1	0	0	30.2	27	0
1	pase	1564	469402	29.1	25.6	65	24	2	2372222	Almería	Edgar González	1	0	0	32.6	8.5	0
1	pase	1564	233681	34.5	14.9	65	26	2	2372222	Almería	Lucas Robertone	1	0	0	11.9	32.2	0
1	pase_fallado	1564	76611	11.9	32.2	65	28	2	2372222	Almería	Diego Mariño	0	0	0	60.9	26.4	0
44	duelo_aereo	184	178424	40.4	81.3	65	32	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
44	duelo_aereo	1564	433952	59.6	18.7	65	32	2	2372222	Almería	Largie Ramazani	0	0	0	0	0	0
1	pase_fallado	184	178424	43.2	87.2	65	32	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	47.2	71.1	0
44	duelo_aereo	1564	463170	53.3	33.2	65	34	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
44	duelo_aereo	184	441175	46.7	66.8	65	34	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	0	0	0	0
1	pase_fallado	1564	463170	52.3	33.9	65	34	2	2372222	Almería	Iddrisu Baba	0	0	0	53.6	44.2	0
49	recuperacion_balon	184	94756	45.6	53.6	65	35	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	0	0	0
1	pase_fallado	184	94756	46.1	53.6	65	36	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	70.8	87	0
1	pase	1564	562720	26.6	23.4	65	39	2	2372222	Almería	Marc Pubill	1	0	0	15	39.1	0
52	portero_agarrra_pelota	1564	76611	15	39.1	65	41	2	2372222	Almería	Diego Mariño	0	0	0	0	0	0
1	pase	1564	76611	14.1	41.7	65	42	2	2372222	Almería	Diego Mariño	1	0	0	19.5	54	0
1	pase	1564	210977	28.3	76.6	65	48	2	2372222	Almería	Srdjan Babic	1	0	0	32.3	69.3	0
1	pase	1564	233681	32.4	69.3	65	49	2	2372222	Almería	Lucas Robertone	1	0	0	31	76.7	0
1	pase	1564	210977	31.8	79.4	65	51	2	2372222	Almería	Srdjan Babic	1	0	0	44.9	81.5	0
1	pase	1564	132161	44.9	81.5	65	52	2	2372222	Almería	Adri Embarba	1	0	0	52.9	95.4	0
1	pase	1564	220871	52.9	95.9	65	54	2	2372222	Almería	Sergio Akieme	1	0	0	43	93	0
1	pase	1564	132161	40.2	87.8	65	57	2	2372222	Almería	Adri Embarba	1	0	0	33	37.1	0
1	pase	1564	469402	34.6	29.8	66	4	2	2372222	Almería	Edgar González	1	0	0	38.9	42.7	0
4	falta_recibida	1564	233681	39.1	35	66	5	2	2372222	Almería	Lucas Robertone	1	0	152	0	0	0
4	falta_cometida	184	441175	60.9	65	66	5	2	2372222	Rayo Vallecano	Pathé Ciss	0	0	152	0	0	0
1	pase	1564	469402	36.6	48.7	66	16	2	2372222	Almería	Edgar González	1	0	0	36.8	45.4	0
1	pase	1564	233681	36.9	35.1	66	20	2	2372222	Almería	Lucas Robertone	1	0	0	44.8	5.2	0
1	pase_fallado	1564	562720	45.1	4.9	66	23	2	2372222	Almería	Marc Pubill	0	0	0	87.5	7	0
12	despeje	184	77359	12.4	95.3	66	26	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	14.3	101.6	0
5	balon_fuera	184	77359	14.6	100	66	27	2	2372222	Rayo Vallecano	Florian Lejeune	0	0	347	0	0	0
5	balon_fuera	1564	562720	85.4	0	66	27	2	2372222	Almería	Marc Pubill	1	0	347	0	0	0
1	pase	1564	562720	84.3	0	66	34	2	2372222	Almería	Marc Pubill	1	0	0	84.5	9.2	0
1	pase	1564	493344	84.5	9.2	66	36	2	2372222	Almería	Sergio Arribas	1	0	0	82.6	4.7	0
1	pase	1564	562720	82.1	5	66	37	2	2372222	Almería	Marc Pubill	1	0	0	80.9	11.1	0
1	pase_fallado	1564	493344	79.3	13.7	66	40	2	2372222	Almería	Sergio Arribas	0	0	0	93.4	50.9	0
12	despeje	184	89399	8	53.6	66	41	2	2372222	Rayo Vallecano	Aridane Hernández	1	0	0	12.7	62.1	0
44	duelo_aereo	184	77359	10.4	56.6	66	44	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
44	duelo_aereo	1564	132161	89.6	43.4	66	44	2	2372222	Almería	Adri Embarba	0	0	0	0	0	0
12	despeje	184	77359	10.4	59.2	66	44	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	28.8	68.5	0
1	pase	1564	463170	70.2	30.7	66	46	2	2372222	Almería	Iddrisu Baba	1	0	0	69.4	16.1	0
1	pase	1564	562720	69.6	15.6	66	48	2	2372222	Almería	Marc Pubill	1	0	0	73.3	5.5	0
1	pase	1564	433952	72.2	8.6	66	52	2	2372222	Almería	Largie Ramazani	1	0	0	89.2	32.1	0
1	pase	1564	132161	89.6	32.5	66	53	2	2372222	Almería	Adri Embarba	1	0	0	87.2	32.5	0
3	regate_fallado	1564	463170	91.3	32.9	66	54	2	2372222	Almería	Iddrisu Baba	0	0	0	0	0	0
12	despeje	184	178424	5.4	66.6	66	56	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	-1.3	67.2	0
6	corner	184	178424	6.6	68.2	66	57	2	2372222	Rayo Vallecano	Alfonso Espino	0	0	0	0	0	0
6	corner	1564	463170	93.4	31.8	66	57	2	2372222	Almería	Iddrisu Baba	1	0	0	0	0	0
1	pase_fallado	1564	132161	99.5	0.5	67	20	2	2372222	Almería	Adri Embarba	0	0	0	90.3	44.8	0
12	despeje	184	449300	9.2	57.6	67	21	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	23.1	101.3	0
5	balon_fuera	184	449300	26.8	100	67	27	2	2372222	Rayo Vallecano	Randy Nteka	0	0	347	0	0	0
5	balon_fuera	1564	132161	73.2	0	67	27	2	2372222	Almería	Adri Embarba	1	0	347	0	0	0
1	pase	1564	132161	69.6	0	67	30	2	2372222	Almería	Adri Embarba	1	0	0	93.1	8.3	0
1	pase_fallado	1564	233681	97.1	9.7	67	33	2	2372222	Almería	Lucas Robertone	0	0	0	92.1	40.4	0
44	duelo_aereo	184	77359	8.2	57.6	67	34	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
44	duelo_aereo	1564	432838	91.8	42.4	67	34	2	2372222	Almería	Luis Suárez	0	0	0	0	0	0
12	despeje	184	77359	8.5	56.1	67	34	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	9.7	59.4	0
61	toco_balon	1564	432838	91.7	36.9	67	34	2	2372222	Almería	Luis Suárez	1	0	0	0	0	0
49	recuperacion_balon	184	178424	8.9	86.4	67	35	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	0	0	0
1	pase	184	178424	10.4	86.2	67	36	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	24.4	94.2	0
1	pase	184	434078	24.8	94.4	67	38	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	30.6	92.8	0
50	me_roban_balon	184	449300	33.6	91.4	67	40	2	2372222	Rayo Vallecano	Randy Nteka	0	0	0	0	0	0
7	entrada	1564	562720	66.4	8.6	67	40	2	2372222	Almería	Marc Pubill	0	0	0	0	0	0
1	pase	184	449300	40.6	82.4	67	42	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	67.1	32.6	0
50	me_roban_balon	184	94756	75.5	28.3	67	45	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
7	entrada	1564	220871	24.5	71.7	67	47	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
49	recuperacion_balon	1564	220871	15	77.6	67	48	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
45	regate_recibido	184	94756	81.2	14.7	67	50	2	2372222	Rayo Vallecano	Salvi Sánchez	0	0	0	0	0	0
3	regate_conseguido	1564	220871	18.8	85.3	67	50	2	2372222	Almería	Sergio Akieme	1	0	0	0	0	0
1	pase	1564	220871	21.5	84.8	67	51	2	2372222	Almería	Sergio Akieme	1	0	0	30.3	74.1	0
1	pase	1564	433952	37.7	65.4	67	57	2	2372222	Almería	Largie Ramazani	1	0	0	53.9	39.7	0
1	pase	1564	493344	77.1	26.8	68	4	2	2372222	Almería	Sergio Arribas	1	0	0	85.9	39.8	0
1	pase	1564	132161	85.8	39.7	68	4	2	2372222	Almería	Adri Embarba	1	0	0	84.7	39.1	0
15	disparo_parado	1564	493344	84.7	39.1	68	5	2	2372222	Almería	Sergio Arribas	1	22	0	0	0	0
10	parada	184	77359	12.7	59	68	5	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
61	toco_balon	1564	493344	84.7	39.1	68	6	2	2372222	Almería	Sergio Arribas	1	0	0	0	0	0
49	recuperacion_balon	184	77359	16.4	56.2	68	6	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	0	0	0
1	pase	184	77359	22.8	57.2	68	8	2	2372222	Rayo Vallecano	Florian Lejeune	1	0	0	30.1	35.3	0
1	pase	184	94756	33.3	29.2	68	11	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	46.3	9.2	0
1	pase	184	449300	42.9	10.7	68	15	2	2372222	Rayo Vallecano	Randy Nteka	1	0	0	37	18.1	0
1	pase	184	434078	38.7	29.5	68	19	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	34.5	35	0
1	pase	184	97624	34.4	35.1	68	21	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	31	19.7	0
1	pase	184	441175	31	17	68	24	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	37.2	29.7	0
1	pase	184	433161	37.2	30.3	68	25	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	44.3	14.7	0
1	pase	184	434078	44.1	14.5	68	27	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	58	3.6	0
1	pase	184	94756	58	4	68	29	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	54.6	4.9	0
1	pase	184	97624	56.1	5.1	68	31	2	2372222	Rayo Vallecano	Iván Balliu	1	0	0	62.1	5.1	0
1	pase	184	94756	62.3	5.6	68	34	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	57.4	19.2	0
1	pase	184	434078	58	21	68	36	2	2372222	Rayo Vallecano	Isi Palazón	1	0	0	59.7	5.8	0
1	pase	184	94756	59.2	5.8	68	38	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	40.8	8.7	0
1	pase	184	441175	42	21	68	41	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	61.9	93.3	0
1	pase	184	178424	64.5	93.3	68	47	2	2372222	Rayo Vallecano	Alfonso Espino	1	0	0	55.4	83.5	0
1	pase	184	433161	45.6	82.8	68	50	2	2372222	Rayo Vallecano	Óscar Valentín	1	0	0	45	53.1	0
1	pase	184	441175	45.1	49.6	68	54	2	2372222	Rayo Vallecano	Pathé Ciss	1	0	0	63.7	6.7	0
1	pase	184	94756	65.6	6.5	68	59	2	2372222	Rayo Vallecano	Salvi Sánchez	1	0	0	56.5	23.5	0
